"year","locationabbr","locationdesc","class","topic","question","response","sample_size","data_value","confidence_limit_low","confidence_limit_high","display_order","data_value_unit","data_value_type","data_value_footnote_symbol","data_value_footnote","data_source","class_id","topic_id","location_id","question_id","respid","geo_location","response_order"
2009,"NJ","NJ - Morris County","Health Status","Overall Health","How is your general health?","Good",161,17.9,14.5,21.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.859552, -74.501661)",3
2009,"NJ","NJ - Passaic County","Health Status","Overall Health","How is your general health?","Good",149,31.1,25.6,36.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.925361, -74.191473)",3
2009,"NJ","NJ - Somerset County","Health Status","Overall Health","How is your general health?","Good",133,26.5,21.4,31.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.561176, -74.578798)",3
2009,"NJ","NJ - Sussex County","Health Status","Overall Health","How is your general health?","Good",139,27,22.1,31.9,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.091219, -74.654037)",3
2009,"NJ","NJ - Union County","Health Status","Overall Health","How is your general health?","Good",170,32.9,27.6,38.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.659609, -74.294239)",3
2009,"NJ","NJ - Warren County","Health Status","Overall Health","How is your general health?","Good",142,25.4,20.6,30.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.795162, -75.016426)",3
2009,"NM","NM - Bernalillo County","Health Status","Overall Health","How is your general health?","Good",421,27.1,23.9,30.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.107877, -106.616039)",3
2009,"NM","NM - Dona Ana County","Health Status","Overall Health","How is your general health?","Good",213,32,26.9,37,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(32.247294, -106.728697)",3
2009,"NM","NM - McKinley County","Health Status","Overall Health","How is your general health?","Good",223,41.3,36,46.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.511504, -108.63423)",3
2009,"NM","NM - Sandoval County","Health Status","Overall Health","How is your general health?","Good",229,37,31.5,42.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.328605, -106.64926)",3
2009,"NM","NM - San Juan County","Health Status","Overall Health","How is your general health?","Good",305,35.2,30.4,39.9,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(36.72194, -108.220647)",3
2009,"NM","NM - Santa Fe County","Health Status","Overall Health","How is your general health?","Good",195,26.2,21.6,30.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.630805, -106.004953)",3
2009,"NM","NM - Valencia County","Health Status","Overall Health","How is your general health?","Good",132,37,30.3,43.6,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(34.752149, -106.722542)",3
2009,"NY","NY - Erie County","Health Status","Overall Health","How is your general health?","Good",151,30.7,24.8,36.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(42.889478, -78.792596)",3
2009,"NY","NY - Kings County","Health Status","Overall Health","How is your general health?","Good",141,30.8,25.5,36,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.650523, -73.954811)",3
2009,"NY","NY - Monroe County","Health Status","Overall Health","How is your general health?","Good",107,27.7,22,33.3,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(43.161503, -77.619988)",3
2009,"NY","NY - Nassau County","Health Status","Overall Health","How is your general health?","Good",136,29.2,23.9,34.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.716587, -73.602242)",3
2009,"NY","NY - New York County","Health Status","Overall Health","How is your general health?","Good",135,26.4,21.3,31.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.777958, -73.966303)",3
2009,"NY","NY - Queens County","Health Status","Overall Health","How is your general health?","Good",168,37.2,31.5,42.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.721294, -73.833451)",3
2009,"NY","NY - Suffolk County","Health Status","Overall Health","How is your general health?","Good",165,35.2,29.5,40.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.821924, -73.113775)",3
2009,"NY","NY - Westchester County","Health Status","Overall Health","How is your general health?","Good",82,24.4,18.5,30.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.040536, -73.804532)",3
2009,"NC","NC - Buncombe County","Health Status","Overall Health","How is your general health?","Good",106,25.7,20.6,30.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.587674, -82.550087)",3
2009,"NC","NC - Cabarrus County","Health Status","Overall Health","How is your general health?","Good",109,31.8,25.3,38.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.399234, -80.612525)",3
2009,"NC","NC - Catawba County","Health Status","Overall Health","How is your general health?","Good",130,33.8,26.7,40.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.695409, -81.245839)",3
2009,"NC","NC - Cumberland County","Health Status","Overall Health","How is your general health?","Good",130,31.9,26,37.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.056493, -78.936138)",3
2009,"NC","NC - Durham County","Health Status","Overall Health","How is your general health?","Good",134,31.4,25.1,37.6,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.989801, -78.9062)",3
2009,"NC","NC - Gaston County","Health Status","Overall Health","How is your general health?","Good",118,31.9,26,37.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.275594, -81.156574)",3
2009,"NC","NC - Guilford County","Health Status","Overall Health","How is your general health?","Good",130,30.1,24.2,35.9,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(36.065215, -79.850251)",3
2009,"NC","NC - Henderson County","Health Status","Overall Health","How is your general health?","Good",82,36.6,28.7,44.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.34095, -82.472355)",3
2009,"NC","NC - Johnston County","Health Status","Overall Health","How is your general health?","Good",89,30.3,23.2,37.3,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.560263, -78.411954)",3
2009,"NC","NC - Mecklenburg County","Health Status","Overall Health","How is your general health?","Good",188,29.6,24.8,34.3,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.223469, -80.81662)",3
2009,"NC","NC - New Hanover County","Health Status","Overall Health","How is your general health?","Good",132,32,25.1,38.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(34.211687, -77.879277)",3
2009,"NC","NC - Orange County","Health Status","Overall Health","How is your general health?","Good",103,27.2,20.9,33.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.978596, -79.081244)",3
2009,"NC","NC - Randolph County","Health Status","Overall Health","How is your general health?","Good",109,31.2,25.1,37.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.766292, -79.827981)",3
2009,"NC","NC - Union County","Health Status","Overall Health","How is your general health?","Good",98,27.7,21.2,34.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.013609, -80.619702)",3
2009,"NC","NC - Wake County","Health Status","Overall Health","How is your general health?","Good",193,32.8,27.9,37.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.797203, -78.673074)",3
2009,"ND","ND - Burleigh County","Health Status","Overall Health","How is your general health?","Good",176,27.6,22.7,32.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(46.822761, -100.761508)",3
2009,"ND","ND - Cass County","Health Status","Overall Health","How is your general health?","Good",228,30.3,25.7,34.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(46.860506, -96.861406)",3
2009,"ND","ND - Ward County","Health Status","Overall Health","How is your general health?","Good",150,29.6,24.1,35,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(48.256527, -101.329338)",3
2009,"OH","OH - Cuyahoga County","Health Status","Overall Health","How is your general health?","Good",198,26.9,22.5,31.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.449624, -81.676037)",3
2009,"OH","OH - Franklin County","Health Status","Overall Health","How is your general health?","Good",211,34.5,29.6,39.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(39.999581, -82.993223)",3
2009,"OH","OH - Hamilton County","Health Status","Overall Health","How is your general health?","Good",196,29.8,25,34.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(39.180332, -84.50859)",3
2009,"OH","OH - Lucas County","Health Status","Overall Health","How is your general health?","Good",183,27.7,22.9,32.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.652803, -83.615345)",3
2009,"OH","OH - Mahoning County","Health Status","Overall Health","How is your general health?","Good",222,34.1,29.3,38.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.049535, -80.696308)",3
2009,"OH","OH - Montgomery County","Health Status","Overall Health","How is your general health?","Good",211,32,27.4,36.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(39.746151, -84.207549)",3
2009,"OH","OH - Stark County","Health Status","Overall Health","How is your general health?","Good",219,30.7,26.1,35.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.837013, -81.387172)",3
2009,"OH","OH - Summit County","Health Status","Overall Health","How is your general health?","Good",208,28.5,24.1,32.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.112957, -81.512898)",3
2009,"OK","OK - Canadian County","Health Status","Overall Health","How is your general health?","Good",88,29.7,23.4,35.9,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.491254, -97.78114)",3
2009,"OK","OK - Cleveland County","Health Status","Overall Health","How is your general health?","Good",133,27.5,22.2,32.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.266627, -97.447024)",3
2009,"OK","OK - Oklahoma County","Health Status","Overall Health","How is your general health?","Good",423,32.7,29.3,36,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.519307, -97.510552)",3
2009,"OK","OK - Tulsa County","Health Status","Overall Health","How is your general health?","Good",508,29.5,26.7,32.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(36.105918, -95.914798)",3
2009,"OR","OR - Clackamas County","Health Status","Overall Health","How is your general health?","Good",125,24.6,19.7,29.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(45.363365, -122.57415)",3
2009,"OR","OR - Multnomah County","Health Status","Overall Health","How is your general health?","Good",174,23.3,19.1,27.4,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(45.517889, -122.588705)",3
2009,"OR","OR - Washington County","Health Status","Overall Health","How is your general health?","Good",123,26.9,21,32.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(45.48421, -122.870641)",3
2009,"PA","PA - Allegheny County","Health Status","Overall Health","How is your general health?","Good",235,32,27.6,36.3,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.446249, -79.966538)",3
2009,"PA","PA - Bucks County","Health Status","Overall Health","How is your general health?","Good",101,35,28.1,41.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.238922, -75.024632)",3
2009,"PA","PA - Delaware County","Health Status","Overall Health","How is your general health?","Good",72,30.7,23.2,38.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(39.921778, -75.348629)",3
2009,"PA","PA - Fayette County","Health Status","Overall Health","How is your general health?","Good",265,34.7,29.6,39.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(39.949668, -79.71427)",3
2009,"PA","PA - Luzerne County","Health Status","Overall Health","How is your general health?","Good",232,28,23.8,32.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.199679, -75.929184)",3
2009,"PA","PA - Montgomery County","Health Status","Overall Health","How is your general health?","Good",100,26.6,21.3,31.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.169886, -75.313634)",3
2009,"PA","PA - Philadelphia County","Health Status","Overall Health","How is your general health?","Good",174,34.9,29,40.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.004629, -75.139469)",3
2009,"PA","PA - Westmoreland County","Health Status","Overall Health","How is your general health?","Good",73,25.2,19.3,31,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(40.339402, -79.591786)",3
2009,"RI","RI - Kent County","Health Status","Overall Health","How is your general health?","Good",257,30.9,27.1,34.6,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.699105, -71.487993)",3
2009,"RI","RI - Newport County","Health Status","Overall Health","How is your general health?","Good",122,24.2,19.1,29.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.548265, -71.266661)",3
2009,"RI","RI - Providence County","Health Status","Overall Health","How is your general health?","Good",1200,31.2,29,33.3,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.856551, -71.450538)",3
2009,"RI","RI - Washington County","Health Status","Overall Health","How is your general health?","Good",171,23.9,19.5,28.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(41.46723, -71.589511)",3
2009,"SC","SC - Aiken County","Health Status","Overall Health","How is your general health?","Good",142,32.9,27,38.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(33.535417, -81.769514)",3
2009,"SC","SC - Beaufort County","Health Status","Overall Health","How is your general health?","Good",204,27.1,22.2,32,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(32.323566, -80.77157)",3
2009,"SC","SC - Berkeley County","Health Status","Overall Health","How is your general health?","Good",115,31.3,23,39.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(33.068108, -80.032851)",3
2009,"SC","SC - Charleston County","Health Status","Overall Health","How is your general health?","Good",209,26.5,19.8,33.1,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(32.822801, -79.979214)",3
2009,"SC","SC - Greenville County","Health Status","Overall Health","How is your general health?","Good",161,31.5,25.2,37.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(34.847691, -82.335536)",3
2009,"SC","SC - Horry County","Health Status","Overall Health","How is your general health?","Good",219,33.3,28,38.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(33.786228, -78.940096)",3
2009,"SC","SC - Richland County","Health Status","Overall Health","How is your general health?","Good",217,26.7,20.6,32.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(34.060483, -80.98649)",3
2009,"SD","SD - Minnehaha County","Health Status","Overall Health","How is your general health?","Good",191,31.8,26.3,37.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(43.559391, -96.732329)",3
2009,"SD","SD - Pennington County","Health Status","Overall Health","How is your general health?","Good",234,29.7,25.5,33.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(44.064633, -103.213752)",3
2009,"TN","TN - Davidson County","Health Status","Overall Health","How is your general health?","Good",112,26.9,20,33.7,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(36.140596, -86.74545)",3
2009,"TN","TN - Hamilton County","Health Status","Overall Health","How is your general health?","Good",140,29.3,23,35.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.093485, -85.205177)",3
2009,"TN","TN - Shelby County","Health Status","Overall Health","How is your general health?","Good",107,23.2,18.1,28.2,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(35.131228, -89.894188)",3
2009,"TN","TN - Sullivan County","Health Status","Overall Health","How is your general health?","Good",111,30,23.3,36.6,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(36.531452, -82.394917)",3
2009,"TX","TX - Bexar County","Health Status","Overall Health","How is your general health?","Good",202,29.1,24.3,33.8,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(29.479255, -98.525238)",3
2009,"TX","TX - Dallas County","Health Status","Overall Health","How is your general health?","Good",110,40.5,32.4,48.5,3,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP058","(32.808956, -96.788197)",3
